Directory,rmsT,rmsW,TBDrms
s7514,9.488253019742381e-15,1.3385043682880683e-08,1.2700068114347632e-22
s1562,6.124959949375643e-15,1.7133663181559797e-08,1.049430007731458e-22
s643,5.86530451426878e-15,8.067351628303879e-09,4.7317473923684333e-23
s13111,1.7235709668446283e-14,1.1798115716823745e-08,2.0334889712990707e-22
s1287,1.4237278720594693e-14,1.020695841532262e-08,1.4531931184846766e-22
s4928,4.9519879842931094e-15,3.246072964185724e-08,1.6074514314786423e-22
s16462,9.20348740616124e-15,2.1231296616614927e-08,1.9540197102748921e-22
s5890,8.286631073738526e-15,5.5177398133517935e-09,4.5723474194125187e-23
s5021,4.51108210598103e-15,1.6828790709697425e-08,7.591605663581585e-23
s10689,1.7945508944403512e-14,2.8955034265035363e-08,5.196128263887023e-22
s11652,1.7002500246406344e-14,2.3947707717422692e-08,4.0717090636634643e-22
s15137,2.6966179445379515e-14,2.0290251504591753e-08,5.471505630647029e-22
s10919,2.6417534037533357e-14,1.768122728418216e-08,4.670944236052456e-22
s8438,8.631255949973199e-15,4.038646547221634e-08,3.4858592040545446e-22
s19430,1.1862380753563543e-14,2.7626474314915932e-08,3.277157572020763e-22
s7036,1.3690276024946493e-14,1.1830923341440178e-08,1.6196860617429832e-22
s8410,8.333730681557942e-15,5.7152127738624104e-08,4.762904404516904e-22
s18624,5.826976482086073e-15,3.047472879535451e-08,1.7757552798848195e-22
s2868,6.978457548988567e-15,1.7667856759301308e-08,1.232943883763949e-22
s12710,9.63756500353586e-15,2.1315154675256726e-08,2.0542618874320798e-22
s18664,1.3087736697571278e-14,2.348054823281658e-08,3.0730723278572597e-22
s4134,6.2491927673081324e-15,1.1778806410454231e-08,7.360803182773325e-23
s16613,1.0252524572620164e-14,1.9818925716124786e-08,2.0319402290750305e-22
s10973,5.21731547857434e-15,4.273713130428864e-08,2.229730966637291e-22
s5010,1.7892892081427352e-14,2.2819551511805518e-08,4.083077725473085e-22
s14845,2.5376501842563852e-14,1.612531684104861e-08,4.092041325287959e-22
s6015,1.5545296332704638e-14,1.8019020652983927e-08,2.8011101567576015e-22
s98,6.8870171234040415e-15,2.000427724985266e-08,1.3776979996105718e-22
s10688,6.484457200160392e-15,3.668740915785617e-08,2.3789793446889073e-22
s18822,8.912697549917386e-15,5.797380080525738e-09,5.1670295239641603e-23
s1244,5.1645357370375426e-15,4.63142677628376e-08,2.3919169099590056e-22
s242,8.258509801110013e-15,2.7647338197588492e-08,2.283258134793878e-22
s2866,6.203930781794307e-15,8.942463728650566e-09,5.547842599125434e-23
s19719,4.608542174644907e-15,2.146616704335907e-08,9.892773614729284e-23
s10003,1.2383605788634584e-14,9.337936397092176e-09,1.1563732322093225e-22
s11790,4.6747784148023565e-15,2.3604905488229183e-08,1.1034770265982346e-22
s16233,7.973626671192417e-15,2.8675510983351757e-08,2.2864781918692465e-22
s3118,7.618059208915148e-15,6.18739146630438e-09,4.713591453904309e-23
s7426,5.661983535417287e-15,2.5477158322076874e-08,1.4425125094881877e-22
s9450,8.784298547106388e-15,2.1027213166905955e-08,1.847093180717483e-22
s5642,4.909133861641242e-15,1.8255780305003522e-08,8.962006926597607e-23
s4898,6.923496857398267e-15,1.7935574036404797e-08,1.2417689047668257e-22
s18207,5.7353356922774105e-15,2.8472658743972228e-08,1.6330025594833841e-22
s2250,6.2301968713544946e-15,7.802387697158442e-09,4.8610411419931324e-23
s6544,1.835821744444449e-14,3.622779526172543e-08,6.650777429475712e-22
s5952,7.723783699027569e-15,3.4719836545478613e-08,2.681685075428694e-22
s1678,8.149122913050152e-15,3.541816806127747e-08,2.886270048864173e-22
s15692,5.192755872288631e-15,1.349341038404972e-08,7.006798600897457e-23
s3377,9.203012562627353e-15,3.1149724689931803e-08,2.866713076438258e-22
s12520,1.1359596527586512e-14,2.1640518659363673e-08,2.4582756061807867e-22
s5254,1.723053883413028e-14,2.083483132875912e-08,3.5899537031273815e-22
s586,1.3778497545318438e-14,3.2085831718842276e-08,4.420945535775688e-22
s14125,5.805880391470904e-15,1.160794646360208e-08,6.739434875827134e-23
s18493,1.7211794650368376e-14,1.7442479534562793e-08,3.002163759421478e-22
s4513,5.412132172437422e-15,1.1320858455312158e-08,6.126998226560515e-23
s6323,9.867216430013525e-15,2.742809118487377e-08,2.706389119832956e-22
s4935,1.7770637959993747e-14,9.978135337396884e-09,1.7731783059670008e-22
s9272,5.482030133445751e-15,2.1612648285201754e-08,1.1848118916304066e-22
s14648,6.882519422876338e-15,6.387681249794927e-09,4.3963340268856585e-23
s8295,4.6404384185016325e-15,2.582582794317056e-08,1.1984316417710166e-22
s7817,1.4037487818800337e-14,3.817557712260315e-08,5.358891988342145e-22
s6326,6.221658927695692e-15,1.3242395590236388e-08,8.238966874807228e-23
s14121,1.0493227400155785e-14,2.8624333569835432e-08,3.003616413261962e-22
s11280,1.2576663414078e-14,3.2546514786680994e-08,4.093265617733995e-22
s12656,1.2911980865895341e-14,3.3458390452468403e-08,4.320140973259274e-22
s4329,8.53754796589772e-15,2.7791416552307516e-08,2.372705518555693e-22
s12779,8.999276016877549e-15,2.361224864648599e-08,2.1249314294887073e-22
s3632,2.1179355343471932e-14,6.419501823474074e-08,1.3596091024742345e-21
s5315,1.7165217005105663e-14,4.5074870606397005e-08,7.737199354358632e-22
s7003,7.140826954454867e-15,2.305949446030891e-08,1.6466385959827656e-22
s10761,9.357677613543853e-15,5.158244275654708e-09,4.8269186983484784e-23
s10764,2.2780909228319945e-14,2.524950681520138e-08,5.752067228169484e-22
s61,6.563968338745304e-15,2.2890983896976052e-08,1.502556935424794e-22
s16118,6.511173923487275e-15,1.284130338758037e-08,8.361195976080212e-23
s2346,9.279194515590425e-15,3.371512139006662e-08,3.1284916949517164e-22
s16651,9.040136515212382e-15,3.3855243651428214e-08,3.060560243646884e-22
s3808,1.0984976010947059e-14,2.8171372648181657e-08,3.094618527357256e-22
s15490,6.569577353725943e-15,2.4084945655026793e-08,1.5822791354098408e-22
s4426,4.645385456013428e-15,3.895238837307481e-08,1.8094885842526828e-22
s11436,1.3026664303919528e-14,4.308632024801201e-08,5.612710299620232e-22
s13872,7.157876602608872e-15,2.1263638204073072e-08,1.5220249838727476e-22
s7498,1.0849024309433972e-14,4.221110900434728e-09,4.579493477163308e-23
s3904,8.833818492701931e-15,3.800475851500356e-08,3.3572713858050966e-22
s4095,1.0410120878974924e-14,2.2902955028455902e-08,2.384225303319525e-22
s8761,2.0814889526267896e-14,3.5819550169857014e-08,7.455799796661842e-22
s10437,1.272569872978717e-14,3.5469018230927106e-08,4.51368040248107e-22
s18620,1.1215003580801578e-14,1.2950102405374847e-08,1.4523544484802604e-22
s15588,9.855930689578302e-15,2.4541413388852954e-08,2.418784693848237e-22
s16502,1.043078211146367e-14,3.540914036013648e-08,3.6934502785081786e-22
s14093,5.22468532143996e-15,1.2078774543683083e-08,6.310779605936366e-23
s16006,2.8390292241814308e-14,2.9718774673500937e-08,8.437246980493212e-22
s6728,8.460813131816513e-15,2.3006607444190463e-08,1.946546063823542e-22
s3651,1.0935290790903526e-14,1.1264164885731216e-08,1.2317691854215542e-22
s1301,1.015753036770307e-14,2.7362028563884593e-08,2.7793063605961657e-22
s9869,7.616373254118213e-15,3.114002900816875e-08,2.371740840702818e-22
s749,1.5027031631846852e-14,2.4833692027784812e-08,3.731766756370654e-22
s10098,1.346274355240636e-14,3.2638028944224406e-08,4.393974137321093e-22
s2545,2.611785884139908e-14,2.4610367751337485e-08,6.427701109643525e-22
s302,1.5054226857890468e-14,2.9578564193566622e-08,4.45282415500628e-22
s7449,1.196727247224663e-14,2.9583842601896723e-08,3.540379051929558e-22
s8567,7.030353534654874e-15,2.274875694853278e-08,1.5993180382212204e-22
s16986,7.558687921485335e-15,2.2610681532001857e-08,1.7090708539249396e-22
s15306,1.1330174397375609e-14,2.3786647688815405e-08,2.6950686664321e-22
s5557,6.544680818205689e-15,2.775545418629276e-08,1.8165058861361702e-22
s6365,2.562748641168951e-14,2.4983047923287043e-08,6.4025272117662655e-22
s5711,3.031394417970483e-14,3.865901634831297e-08,1.171907263625056e-21
s925,5.408095681882656e-15,5.419528344573164e-08,2.9309327838126784e-22
s2468,1.8301368410276104e-14,3.931638915885813e-08,7.195437225580481e-22
s4312,6.741152448820027e-15,1.6660227450042013e-08,1.1230913307274935e-22
s16656,1.0639355816815e-14,1.8840884853636405e-08,2.0045487786147811e-22
s5297,9.236821740875022e-15,4.9545578053670944e-09,4.5764367253036815e-23
s13740,5.085041959343124e-15,1.0216564186046628e-08,5.195165756636933e-23
s12439,8.809361284371103e-15,2.979492659770279e-08,2.6247427284048176e-22
s5498,9.804459170202714e-15,2.4453590078157954e-08,2.397542254861738e-22
s12747,2.8644075508426265e-14,1.523044660801735e-08,4.362620626671037e-22
s4784,1.3425266165437618e-14,3.4319591871207186e-08,4.607496555601458e-22
s10450,1.658451010136298e-14,3.443061654646468e-08,5.710149079109988e-22
s5195,8.030213623833477e-15,2.298328896315815e-08,1.8456072015245416e-22
s3802,6.024516801900818e-15,4.4656099020997214e-08,2.690314188593444e-22
s8159,1.3015112519062383e-14,1.5521851261175393e-08,2.020186406683481e-22
s10660,6.809156927424574e-15,7.11742193952302e-09,4.846364290490682e-23
s14498,1.4414717340927856e-14,3.243228657614335e-08,4.675022437150752e-22
s1076,7.704715333214655e-15,6.305473874771012e-09,4.858188124613264e-23
s10028,1.3482164298890713e-14,1.5556246360994136e-08,2.097318693129437e-22
s13907,7.829674211627786e-15,2.6194647528457074e-08,2.0509555623623987e-22
s2833,5.422039200103674e-15,1.0409526705335957e-08,5.64408618508576e-23
s12288,1.8427165128946114e-14,4.518067941387057e-08,8.325518401973693e-22
s2392,1.0776965444930887e-14,1.4435749318542639e-08,1.5557357157761862e-22
s16057,8.861861160235835e-15,2.1158956306434948e-08,1.8750773308312294e-22
s1509,7.36668631231872e-15,6.76850740530607e-09,4.986147085749613e-23
s14824,6.954248729066488e-15,3.6455108156821486e-08,2.535178895675572e-22
s13624,7.914613301805733e-15,5.605250835326663e-09,4.43633928212341e-23
s19480,1.4957239985456505e-14,1.756538458088326e-08,2.6272967261310826e-22
s19095,8.049783855357606e-15,2.6266372486851474e-08,2.114386211834662e-22
s11451,1.0548205850765452e-14,1.8863143308503532e-08,1.9897231861058414e-22
s15549,5.007814647602613e-15,1.8325131640602914e-08,9.176886264905737e-23
s5033,4.8290151764965786e-15,9.232010205999114e-09,4.458151739434103e-23
s4598,2.7293940618661243e-14,2.3591258771450565e-08,6.438984160274429e-22
s16644,6.320739813207402e-15,2.5922104701353457e-08,1.6384687922797557e-22
s2203,1.1596097968576525e-14,3.579293355635495e-08,4.1505836410224214e-22
s9690,1.3371896799454298e-14,2.5045466607697018e-08,3.3490539477230325e-22
s10012,2.2664236594440344e-14,3.267426061275983e-08,7.405371730759921e-22
s13844,1.4156663059982163e-14,1.9159302209203688e-08,2.712317858400685e-22
s10882,7.845631917225734e-15,7.026361165438501e-09,5.512624342151971e-23
s3662,9.604828449646863e-15,3.0008295264279174e-08,2.8822452807975184e-22
s12309,1.2966506079906509e-14,2.2233735730269344e-08,2.88293869525572e-22
s2305,2.874376670759548e-14,2.5942517607271064e-08,7.456856739110876e-22
s16340,9.239225171868817e-15,3.0463355426669604e-08,2.8145780027767235e-22
s12653,1.9270908960578342e-14,3.070507759556886e-08,5.917147549717012e-22
s13268,4.803802058168275e-15,2.636451773547971e-08,1.2664992456031144e-22
s4142,1.1700402188200067e-14,2.419345469235242e-08,2.8307315022251945e-22
s9679,2.1220091031734892e-14,3.999064441430748e-08,8.486051148893453e-22
s8110,2.585517003947664e-14,1.3942200207483542e-08,3.604779570889135e-22
s14102,1.09185898058667e-14,1.0774088654080894e-08,1.176378545459517e-22
s6809,2.0709289239888868e-14,4.091970519687862e-08,8.47418010533143e-22
s6931,4.869325681764056e-15,2.406842468998957e-08,1.171969984625703e-22
s19508,6.7003783058856255e-15,2.2801776485592457e-08,1.5278052849971668e-22
s6828,1.673649855119285e-14,1.0415121402352116e-08,1.7431266426096385e-22
s2342,1.114161592763766e-14,2.4557510265237465e-08,2.7361034751429505e-22
s17211,6.669888520350196e-15,8.749048106014478e-09,5.835517552629759e-23
s9416,1.727580047556986e-14,1.967576542246458e-08,3.399145976426146e-22
s5457,6.5998052667852e-15,1.2524657031343493e-08,8.266029744013907e-23
s4879,1.1099513714340514e-14,3.244786383277463e-08,3.6015550961293554e-22
s6963,4.8683391654045025e-15,2.306905622827411e-08,1.1230798994502552e-22
s19431,9.307667962901319e-15,3.684353872360886e-08,3.429274250176483e-22
s14025,6.07063906593159e-15,1.2182172799773692e-08,7.395357410623539e-23
s15091,1.747477482742684e-14,1.3509264523322354e-08,2.3607135562920394e-22
s4699,5.79501412273117e-15,3.308916709824193e-08,1.9175219064372355e-22
s17900,1.0731888738785162e-14,2.8468373109722372e-08,3.0551941278776386e-22
s13664,7.569411454597866e-15,2.192843640593126e-08,1.6598535771247692e-22
s12107,1.3997670615135844e-14,2.2991592357022985e-08,3.218287367310825e-22
s14922,4.532464099403229e-15,2.2132107466865446e-08,1.0031298253770176e-22
s19400,6.061128764087709e-15,1.9735582506246484e-08,1.1961990680463677e-22
s17942,6.0113768986447725e-15,2.214125816021783e-08,1.3309944781126352e-22
s209,6.295288859244503e-15,2.556323787757287e-08,1.6092796661690158e-22
s7257,1.1347313010165903e-14,1.09872607548891e-08,1.2467588691003832e-22
s7052,1.5337456131590895e-14,2.06033026426743e-08,3.1600225044790783e-22
s3187,7.725236124739101e-15,3.2132319229821094e-08,2.482297532858628e-22
s15392,8.816109421180335e-15,1.2000224735282926e-08,1.057952943450091e-22
s4356,1.426393822437774e-14,2.1634595051379065e-08,3.0859452732229936e-22
s8304,7.780783511073847e-15,4.1104877095894764e-08,3.19828149932455e-22
s10190,1.003443536470168e-14,2.9088055832227943e-08,2.91882216133325e-22
s1838,7.014608019474243e-15,2.712023961631559e-08,1.902378503026704e-22
s17520,4.523110218915412e-15,1.9804725083636115e-08,8.95789544086049e-23
s7780,7.438117948577284e-15,2.7676847666098012e-08,2.0586365738524294e-22
s17796,1.3316818120498106e-14,3.8052087087043316e-08,5.067327228435104e-22
s7219,9.398684158656898e-15,3.187778589144076e-08,2.996092412709406e-22
s12540,2.8960334713078964e-14,2.3207150749043615e-08,6.720868534291843e-22
s6022,5.9558726278624e-15,9.046062281396622e-09,5.387719473170864e-23
s18167,5.0680268406050116e-15,2.663512818801274e-08,1.349875445598037e-22
s17072,7.463776180508144e-15,2.4224425101236076e-08,1.8080568705710941e-22
s12923,4.941285803462648e-15,1.157904261345755e-08,5.721535888356683e-23
s2329,8.77482655104337e-15,2.319846859633189e-08,2.035625381826389e-22
s3960,8.72172219188876e-15,2.8941421572828526e-08,2.524190387965467e-22
s3886,6.274019728504997e-15,1.5320658777246017e-08,9.612211542213475e-23
s19109,2.3418396103531015e-14,3.7893903491749485e-08,8.874144418787665e-22
s14924,2.2798520625101068e-14,4.8314903272805256e-08,1.1015083187648137e-21
s10728,5.155989345557621e-15,1.1070365362431627e-08,5.70786858601276e-23
s12467,5.661290342212347e-15,1.298638992025258e-08,7.35197238357297e-23
s19874,2.222292739432656e-14,2.211513456584811e-08,4.914630297726042e-22
s18573,8.695946570526225e-15,2.9720463951085965e-08,2.5844756656989427e-22
s16539,7.495419694888534e-15,2.303082697764442e-08,1.7262571411780614e-22
s2320,5.2572777959372706e-15,1.0475768438961265e-08,5.507402480953151e-23
s16802,1.923088582306778e-14,3.4942673698876173e-08,6.719785682558013e-22
s3700,5.9267998961340025e-15,8.013723596556804e-09,4.749573617971947e-23
s12433,5.236763790024902e-15,1.143246435716863e-08,5.9869115376371e-23
s13288,1.3611326290983453e-14,3.2991056061144846e-08,4.490520287323698e-22
s2528,1.3584449606274987e-14,4.329574777514654e-08,5.881489038174705e-22
s19686,1.3788575829504486e-14,2.860143991292183e-08,3.9437312307233885e-22
s15501,6.686291918308072e-15,2.1399379642426762e-08,1.4308249915996434e-22
s8642,1.446166456871136e-14,2.047409208705579e-08,2.9608945211190834e-22
s15613,6.314950924291436e-15,4.282052644379839e-08,2.7040952304491052e-22
s15673,5.923195240308976e-15,1.40783194904737e-08,8.338863499752291e-23
s7857,1.1001820493184913e-14,2.555348762994262e-08,2.8113488387944986e-22
s8126,1.4787689043676804e-14,1.8795874047510215e-08,2.77947540718696e-22
s11389,2.4224799937589497e-14,2.7791519302962497e-08,6.732439950759232e-22
s2686,5.317115601492245e-15,1.0984522754564405e-08,5.840597731324097e-23
s6984,6.328477091501265e-15,2.3205267757813363e-08,1.4685400540747478e-22
s17316,5.934327993797875e-15,2.200196430261495e-08,1.3056687267954946e-22
s16544,6.949239286132392e-15,2.4312018965709736e-08,1.689500373217059e-22
s10656,8.066847608433149e-15,6.4303211571771105e-09,5.187242084823125e-23
s3094,6.153267521595583e-15,4.218770615365472e-08,2.595922420859017e-22
s8455,7.667226576116038e-15,2.510775019054923e-08,1.9250680952746156e-22
s993,2.5693111940891123e-14,4.337093069958655e-08,1.1143341774451086e-21
s14339,1.636094082786602e-14,2.8489602780752098e-08,4.661167053052922e-22
s11073,6.890220766347362e-15,2.827606010986415e-08,1.9482829655947224e-22
s4064,1.5560657674916426e-14,2.198665780710624e-08,3.4212685555190887e-22
s13263,4.903220826420235e-15,4.2500515353550724e-08,2.0838941201512287e-22
s7506,5.792315530602587e-15,2.8209243523578272e-08,1.6339683936817286e-22
s1272,1.1612637575048732e-14,3.471687697080962e-08,4.031545099995678e-22
s9128,5.511195759694581e-15,1.4569200702951939e-08,8.029371713624803e-23
s1586,1.8627492863670464e-14,1.905001212386421e-08,3.5485396489011644e-22
s230,1.024229767860586e-14,2.7398121816609314e-08,2.8061971948041817e-22
s667,2.0365010469984964e-14,2.5584872026363966e-08,5.210361866901276e-22
s11905,9.893965241384768e-15,2.1351976897805562e-08,2.112557172617388e-22
s9429,7.950925256698806e-15,3.1299656966386016e-08,2.488612331000473e-22
s12136,7.021462532915702e-15,1.5849401312477314e-08,1.1128597748470443e-22
s15173,1.6667006160780252e-14,2.6966773015655766e-08,4.494553719882973e-22
s15362,7.788788045925005e-15,1.5882765909008126e-08,1.237074972483077e-22
